epoch,cooling_loan_loss,cooling_loan_root_mean_squared_error,heating_loan_loss,heating_loan_root_mean_squared_error,loss,val_cooling_loan_loss,val_cooling_loan_root_mean_squared_error,val_heating_loan_loss,val_heating_loan_root_mean_squared_error,val_loss
127,10.02075481414795,3.165557622909546,8.817646980285645,2.969452381134033,18.838401794433594,10.39823055267334,3.2246286869049072,8.465574264526367,2.9095659255981445,18.86380386352539
128,10.007692337036133,3.1634936332702637,8.988348960876465,2.9980576038360596,18.996044158935547,10.42353630065918,3.2285501956939697,8.446549415588379,2.906294822692871,18.870084762573242
129,9.954737663269043,3.1551129817962646,8.924375534057617,2.9873692989349365,18.879114151000977,10.30745792388916,3.2105228900909424,8.350647926330566,2.8897488117218018,18.658103942871094
130,9.847066879272461,3.1380035877227783,8.825376510620117,2.9707534313201904,18.672441482543945,10.238629341125488,3.1997857093811035,8.306722640991211,2.88213849067688,18.545352935791016
131,9.886908531188965,3.14434552192688,8.788520812988281,2.9645440578460693,18.67542839050293,10.168620109558105,3.1888272762298584,8.25510311126709,2.873169422149658,18.423723220825195
132,9.741904258728027,3.1212024688720703,8.664613723754883,2.9435715675354004,18.406517028808594,10.237067222595215,3.1995418071746826,8.394865989685059,2.8973894119262695,18.631933212280273
133,9.530116081237793,3.0870885848999023,8.575255393981934,2.928353786468506,18.105371475219727,10.448857307434082,3.232469320297241,8.3380708694458,2.8875718116760254,18.78692626953125
134,9.6929349899292,3.1133477687835693,8.586668014526367,2.9303016662597656,18.279603958129883,10.138907432556152,3.1841650009155273,8.195316314697266,2.862746238708496,18.3342227935791
135,9.474451065063477,3.078059673309326,8.541542053222656,2.9225916862487793,18.015993118286133,10.492400169372559,3.2391974925994873,8.466020584106445,2.9096426963806152,18.958419799804688
136,9.522761344909668,3.085897207260132,8.465580940246582,2.90956711769104,17.98834228515625,10.126578330993652,3.1822285652160645,8.186951637268066,2.8612849712371826,18.313528060913086
137,9.567147254943848,3.093080520629883,8.50572681427002,2.9164578914642334,18.072874069213867,9.908562660217285,3.147786855697632,8.003532409667969,2.8290514945983887,17.91209602355957
138,9.304265975952148,3.0502893924713135,8.370498657226562,2.893181324005127,17.674762725830078,10.026460647583008,3.1664586067199707,8.05148983001709,2.837514638900757,18.07794952392578
139,9.28135871887207,3.046532154083252,8.27189826965332,2.8760907649993896,17.55325698852539,10.152042388916016,3.1862270832061768,8.168416023254395,2.858044147491455,18.320459365844727
140,9.22317886352539,3.03696870803833,8.099122047424316,2.845895767211914,17.322301864624023,10.793447494506836,3.2853381633758545,8.995383262634277,2.99923038482666,19.78883171081543
141,9.091118812561035,3.015148162841797,8.119194030761719,2.8494198322296143,17.21031379699707,9.883742332458496,3.1438419818878174,7.993803977966309,2.82733154296875,17.877546310424805
142,9.127561569213867,3.0211853981018066,8.08284854888916,2.8430349826812744,17.210411071777344,10.227462768554688,3.19804048538208,8.357210159301758,2.8908839225769043,18.584672927856445
143,9.137680053710938,3.022859573364258,8.089916229248047,2.844277858734131,17.227598190307617,9.799262046813965,3.1303772926330566,7.914992332458496,2.813359498977661,17.71425437927246
144,9.127130508422852,3.0211141109466553,8.055808067321777,2.83827543258667,17.182937622070312,9.769638061523438,3.1256420612335205,7.879373550415039,2.8070220947265625,17.64901351928711
145,9.050582885742188,3.008418560028076,8.154996871948242,2.8556954860687256,17.205581665039062,10.116536140441895,3.180650234222412,7.987712383270264,2.82625412940979,18.104248046875
146,8.97806167602539,2.9963414669036865,8.02083969116211,2.832108736038208,16.9989013671875,9.79944133758545,3.130405902862549,7.971216201782227,2.823334217071533,17.770658493041992
147,8.920614242553711,2.9867396354675293,7.938315391540527,2.8175015449523926,16.858928680419922,9.940020561218262,3.1527798175811768,8.001712799072266,2.8287298679351807,17.941734313964844
148,8.897770881652832,2.9829132556915283,7.8817524909973145,2.807446002960205,16.779521942138672,9.642800331115723,3.105285882949829,7.779904365539551,2.789247989654541,17.422704696655273
149,8.870271682739258,2.978300094604492,7.82721471786499,2.797715902328491,16.697486877441406,9.771875381469727,3.125999927520752,7.938040256500244,2.817452907562256,17.709915161132812
150,8.851659774780273,2.9751739501953125,7.859281539916992,2.803441047668457,16.710941314697266,9.729680061340332,3.119243621826172,7.8255438804626465,2.797417402267456,17.55522346496582
151,8.855916976928711,2.975889205932617,7.7800750732421875,2.789278507232666,16.6359920501709,9.606627464294434,3.0994560718536377,7.694162368774414,2.7738354206085205,17.300790786743164
152,8.669194221496582,2.944349527359009,7.666290283203125,2.7688066959381104,16.335485458374023,9.557878494262695,3.0915818214416504,7.731700420379639,2.7805936336517334,17.289579391479492
153,8.6460599899292,2.940418243408203,7.6508002281188965,2.766007900238037,16.296859741210938,9.52165699005127,3.0857181549072266,7.661993980407715,2.7680306434631348,17.183650970458984
154,8.707222938537598,2.9508004188537598,7.654496192932129,2.7666759490966797,16.361719131469727,9.473671913146973,3.0779330730438232,7.608426094055176,2.7583374977111816,17.082096099853516
155,8.634794235229492,2.938502073287964,7.6815314292907715,2.771557569503784,16.316328048706055,9.733176231384277,3.1198039054870605,7.767004489898682,2.7869346141815186,17.500181198120117
156,8.509162902832031,2.9170470237731934,7.528650283813477,2.7438385486602783,16.03781509399414,9.638227462768555,3.1045494079589844,7.723499774932861,2.779118537902832,17.361726760864258
157,8.443268775939941,2.9057302474975586,7.4400434494018555,2.727644205093384,15.883310317993164,9.606643676757812,3.099458694458008,7.682026386260986,2.7716469764709473,17.28866958618164
158,8.404467582702637,2.899045944213867,7.458418846130371,2.731010675430298,15.86288833618164,9.542367935180664,3.0890722274780273,7.584582328796387,2.754012107849121,17.126951217651367
159,8.530644416809082,2.920726776123047,7.52156400680542,2.742547035217285,16.052207946777344,10.00332260131836,3.1628029346466064,8.102986335754395,2.846574544906616,18.10630989074707
160,8.386215209960938,2.8958961963653564,7.381804466247559,2.716947555541992,15.768021583557129,9.43647575378418,3.0718846321105957,7.49123477935791,2.7370119094848633,16.927711486816406
161,8.390789985656738,2.89668607711792,7.447450160980225,2.729001760482788,15.838240623474121,9.372758865356445,3.0614962577819824,7.5046515464782715,2.739461898803711,16.877408981323242
162,8.327398300170898,2.885723114013672,7.3410539627075195,2.709437847137451,15.668452262878418,9.68943977355957,3.1127865314483643,7.7321014404296875,2.780665636062622,17.421541213989258
163,8.219321250915527,2.866935968399048,7.276237487792969,2.6974501609802246,15.495559692382812,9.52734375,3.086639642715454,7.643285274505615,2.7646491527557373,17.17062759399414
164,8.340789794921875,2.888042449951172,7.273315906524658,2.696908473968506,15.614102363586426,9.59394645690918,3.097409725189209,7.575114727020264,2.7522926330566406,17.16905975341797
165,8.197067260742188,2.8630521297454834,7.1942362785339355,2.6822073459625244,15.391304016113281,9.294672966003418,3.0487165451049805,7.399662971496582,2.7202322483062744,16.6943359375
166,8.187347412109375,2.861354112625122,7.155360221862793,2.67495059967041,15.342706680297852,9.271181106567383,3.044861316680908,7.353905200958252,2.711808443069458,16.625085830688477
167,8.131688117980957,2.851611375808716,7.17305850982666,2.6782565116882324,15.304746627807617,9.204819679260254,3.033944606781006,7.231484413146973,2.6891419887542725,16.43630599975586
168,8.034356117248535,2.83449387550354,7.030942916870117,2.651592493057251,15.06529712677002,9.173176765441895,3.0287253856658936,7.18927526473999,2.6812822818756104,16.36245346069336
169,8.035329818725586,2.8346657752990723,6.9393744468688965,2.6342692375183105,14.97470474243164,9.207124710083008,3.0343244075775146,7.321960926055908,2.7059121131896973,16.529085159301758
170,8.064723014831543,2.839845657348633,7.0157952308654785,2.6487345695495605,15.080516815185547,9.149346351623535,3.0247886180877686,7.165902614593506,2.6769204139709473,16.315248489379883
171,8.085799217224121,2.8435540199279785,7.0680012702941895,2.658571243286133,15.153800010681152,9.33604621887207,3.055494546890259,7.439230918884277,2.7274954319000244,16.775278091430664
172,7.944389343261719,2.8185791969299316,6.937201499938965,2.633856773376465,14.881587982177734,9.249938011169434,3.0413711071014404,7.352884769439697,2.711620330810547,16.60282325744629
173,7.988948345184326,2.826472759246826,6.890692710876465,2.6250128746032715,14.879643440246582,9.297321319580078,3.0491509437561035,7.375100135803223,2.7157135009765625,16.672420501708984
174,7.917448043823242,2.813796043395996,6.847780704498291,2.6168265342712402,14.765229225158691,9.199715614318848,3.0331032276153564,7.290616989135742,2.7001142501831055,16.490333557128906
175,7.933894157409668,2.8167169094085693,6.837880611419678,2.614934206008911,14.77177619934082,9.416494369506836,3.0686306953430176,7.4556050300598145,2.7304954528808594,16.872098922729492
176,7.875091075897217,2.8062591552734375,6.8424530029296875,2.6158082485198975,14.717544555664062,9.160723686218262,3.0266687870025635,7.189154624938965,2.681259870529175,16.349878311157227
177,7.849366188049316,2.8016719818115234,6.760105609893799,2.600020408630371,14.609472274780273,9.127182960510254,3.021122694015503,7.145299434661865,2.6730692386627197,16.272483825683594
178,7.837693691253662,2.799588203430176,6.745721340179443,2.597252607345581,14.583415985107422,9.2929048538208,3.048426628112793,7.260923862457275,2.694610118865967,16.553829193115234
179,7.776923179626465,2.7887134552001953,6.768824577331543,2.601696491241455,14.545748710632324,9.076351165771484,3.0126984119415283,7.158743858337402,2.6755828857421875,16.235095977783203
180,7.74617862701416,2.783195734024048,6.698299407958984,2.5881073474884033,14.444478988647461,9.080853462219238,3.0134453773498535,7.073142051696777,2.6595380306243896,16.153995513916016
181,7.6992974281311035,2.7747607231140137,6.6613030433654785,2.5809500217437744,14.36059856414795,9.238530158996582,3.0394949913024902,7.066403388977051,2.658270835876465,16.304933547973633
182,7.884024620056152,2.8078505992889404,6.747031211853027,2.5975048542022705,14.631054878234863,9.036890983581543,3.0061421394348145,7.194437503814697,2.6822447776794434,16.23133087158203
183,7.6485090255737305,2.7655937671661377,6.638053894042969,2.576442003250122,14.286563873291016,9.05905818939209,3.009826898574829,7.021437168121338,2.649799346923828,16.080495834350586
184,7.661015510559082,2.7678539752960205,6.49745512008667,2.5490105152130127,14.158472061157227,9.200398445129395,3.0332157611846924,7.223085880279541,2.687579870223999,16.42348289489746
185,7.572371006011963,2.7517940998077393,6.558058738708496,2.56087064743042,14.130428314208984,8.952291488647461,2.9920380115509033,6.971138954162598,2.640291452407837,15.923429489135742
186,7.621530532836914,2.760711908340454,6.485649108886719,2.546693801879883,14.10718059539795,9.067988395690918,3.01131010055542,7.0713934898376465,2.6592092514038086,16.139381408691406
187,7.517333030700684,2.7417755126953125,6.519482612609863,2.553327798843384,14.036816596984863,8.978781700134277,2.9964616298675537,6.924445629119873,2.631434202194214,15.903226852416992
188,7.516499996185303,2.741623640060425,6.488383769989014,2.5472307205200195,14.004883766174316,8.915595054626465,2.9858994483947754,6.929591178894043,2.6324117183685303,15.845186233520508
189,7.5103864669799805,2.7405083179473877,6.4381256103515625,2.537346124649048,13.94851303100586,9.008281707763672,3.00137996673584,7.072184085845947,2.659357786178589,16.08046531677246
190,7.436586856842041,2.727010488510132,6.391680717468262,2.528177261352539,13.828268051147461,9.13893985748291,3.0230679512023926,7.131297588348389,2.6704490184783936,16.270235061645508
191,7.37987756729126,2.716593027114868,6.430481433868408,2.535839319229126,13.810359954833984,8.927251815795898,2.9878506660461426,7.028365135192871,2.651106357574463,15.95561695098877
192,7.410950183868408,2.7223060131073,6.33570671081543,2.517082929611206,13.74665641784668,9.023151397705078,3.0038561820983887,6.969845771789551,2.6400465965270996,15.992997169494629
193,7.397489070892334,2.7198326587677,6.341916561126709,2.5183162689208984,13.739405632019043,8.915751457214355,2.9859256744384766,6.9419989585876465,2.6347672939300537,15.857749938964844
194,7.446259498596191,2.72878360748291,6.400285243988037,2.529878616333008,13.846545219421387,8.909930229187012,2.984950542449951,6.907609462738037,2.6282331943511963,15.81753921508789
195,7.3803391456604,2.7166779041290283,6.319293975830078,2.5138206481933594,13.699633598327637,8.833362579345703,2.972097396850586,6.820309638977051,2.611572265625,15.653671264648438
196,7.295984745025635,2.701107978820801,6.2931809425354,2.5086212158203125,13.589166641235352,8.857585906982422,2.9761695861816406,6.805997371673584,2.608830690383911,15.663581848144531
197,7.204940319061279,2.684201955795288,6.1618852615356445,2.4823145866394043,13.366826057434082,8.988261222839355,2.9980428218841553,6.968491554260254,2.6397900581359863,15.956753730773926
198,7.37318229675293,2.715360403060913,6.321388244628906,2.51423716545105,13.694568634033203,8.758979797363281,2.959557294845581,6.727853775024414,2.593810558319092,15.486834526062012
199,7.270840644836426,2.6964495182037354,6.147951602935791,2.479506254196167,13.418792724609375,8.769156455993652,2.961276054382324,6.751709938049316,2.598405361175537,15.520865440368652
200,7.201531410217285,2.6835668087005615,6.127938270568848,2.4754672050476074,13.329471588134766,8.76601791381836,2.9607462882995605,6.749546527862549,2.5979888439178467,15.515564918518066
201,7.210302829742432,2.6852006912231445,6.095492839813232,2.468905210494995,13.305795669555664,9.31230354309082,3.0516066551208496,7.113762378692627,2.667163848876953,16.42606544494629
202,7.233975410461426,2.6896049976348877,6.138346195220947,2.4775686264038086,13.372321128845215,8.932737350463867,2.9887685775756836,6.888098239898682,2.624518632888794,15.820834159851074
203,7.028361797332764,2.6511058807373047,6.0049357414245605,2.4504971504211426,13.033297538757324,8.971362113952637,2.9952232837677,6.811387538909912,2.609863519668579,15.782748222351074
204,7.162611961364746,2.6763057708740234,6.018794059753418,2.4533231258392334,13.181406021118164,8.699019432067871,2.9494099617004395,6.653901100158691,2.5795156955718994,15.352920532226562
205,7.120510101318359,2.668428421020508,6.008997917175293,2.4513256549835205,13.129508972167969,8.69751262664795,2.9491546154022217,6.610424518585205,2.5710744857788086,15.307936668395996
206,7.103476047515869,2.6652348041534424,5.996655464172363,2.4488070011138916,13.10013198852539,8.916080474853516,2.985980749130249,6.7606024742126465,2.6001157760620117,15.67668342590332
207,7.102645397186279,2.66507887840271,5.9481730461120605,2.438887596130371,13.050819396972656,8.709075927734375,2.9511144161224365,6.673336029052734,2.583280086517334,15.38241195678711
208,7.040733337402344,2.653438091278076,6.079493045806885,2.465662717819214,13.120226860046387,8.663230895996094,2.9433367252349854,6.598485469818115,2.568751811981201,15.26171588897705
209,7.0080790519714355,2.647277593612671,5.959321975708008,2.4411723613739014,12.967400550842285,8.666050910949707,2.9438157081604004,6.591736793518066,2.5674378871917725,15.257787704467773
210,7.002397060394287,2.6462042331695557,5.9288105964660645,2.4349148273468018,12.931206703186035,8.59522533416748,2.9317615032196045,6.645695686340332,2.5779247283935547,15.240921974182129
211,7.019125461578369,2.6493632793426514,5.934584140777588,2.4361002445220947,12.95370864868164,8.601985931396484,2.9329142570495605,6.576833724975586,2.5645337104797363,15.17881965637207
212,6.751998424530029,2.5984606742858887,5.65075159072876,2.3771309852600098,12.402749061584473,10.360051155090332,3.218703269958496,7.974297523498535,2.8238799571990967,18.334346771240234
213,7.0641679763793945,2.6578502655029297,5.851891040802002,2.4190683364868164,12.916060447692871,8.627549171447754,2.9372689723968506,6.519374847412109,2.5533065795898438,15.146924018859863
214,7.039720058441162,2.653247117996216,5.897538661956787,2.4284849166870117,12.937259674072266,8.751070976257324,2.958220958709717,6.635132789611816,2.5758750438690186,15.38620376586914
215,6.9553751945495605,2.6373045444488525,5.806375980377197,2.409642219543457,12.761749267578125,8.656404495239258,2.9421768188476562,6.521074295043945,2.5536394119262695,15.17747974395752
216,6.879368305206299,2.6228549480438232,5.8726396560668945,2.4233529567718506,12.752007484436035,8.551401138305664,2.9242777824401855,6.4624199867248535,2.5421290397644043,15.01382064819336
217,6.837456703186035,2.6148531436920166,5.740718364715576,2.395979642868042,12.578174591064453,8.507549285888672,2.9167704582214355,6.445908069610596,2.53887939453125,14.953457832336426
218,6.796126365661621,2.606938123703003,5.691625595092773,2.3857128620147705,12.487751007080078,8.557541847229004,2.9253275394439697,6.405830383300781,2.5309741497039795,14.963371276855469
219,6.930924415588379,2.632664918899536,5.729327201843262,2.393601417541504,12.66025161743164,8.617822647094727,2.935612916946411,6.511167049407959,2.551698923110962,15.128989219665527
220,6.836864471435547,2.6147398948669434,5.722317218780518,2.392136573791504,12.559181213378906,8.65639877319336,2.94217586517334,6.453866958618164,2.5404462814331055,15.110267639160156
221,6.749383449554443,2.5979576110839844,5.673111915588379,2.3818295001983643,12.422494888305664,8.578099250793457,2.9288392066955566,6.479889392852783,2.545562744140625,15.057988166809082
222,6.727839946746826,2.5938079357147217,5.656242847442627,2.3782856464385986,12.38408374786377,8.494632720947266,2.914555311203003,6.362399578094482,2.5223796367645264,14.85703182220459
223,6.700283527374268,2.5884904861450195,5.568301200866699,2.359724760055542,12.268583297729492,8.659564971923828,2.942713975906372,6.4529924392700195,2.540274143218994,15.112556457519531
224,6.707119464874268,2.589810609817505,5.5996551513671875,2.366358995437622,12.306775093078613,8.516155242919922,2.918245315551758,6.311381816864014,2.5122463703155518,14.827537536621094
225,6.718964099884033,2.5920965671539307,5.6402692794799805,2.374925136566162,12.359232902526855,8.55289363861084,2.9245331287384033,6.408234119415283,2.53144907951355,14.961128234863281
226,6.705566883087158,2.589510917663574,5.563334941864014,2.3586723804473877,12.268902778625488,8.492679595947266,2.9142203330993652,6.437494277954102,2.537221670150757,14.93017292022705
227,6.664588451385498,2.5815863609313965,5.601013660430908,2.3666460514068604,12.265603065490723,8.379410743713379,2.894721269607544,6.238401412963867,2.4976792335510254,14.617812156677246
228,6.6567063331604,2.580059289932251,5.615946292877197,2.3697988986968994,12.272652626037598,8.703068733215332,2.950096368789673,6.4637770652771,2.542395830154419,15.166845321655273
229,6.76072359085083,2.6001391410827637,5.542253017425537,2.354198932647705,12.302977561950684,8.628334045410156,2.9374024868011475,6.4941911697387695,2.548370361328125,15.122525215148926
230,6.641783714294434,2.5771658420562744,5.486724853515625,2.3423759937286377,12.128510475158691,8.550636291503906,2.924147129058838,6.392741680145264,2.5283870697021484,14.943377494812012
231,6.692939281463623,2.587071657180786,5.499526023864746,2.345106840133667,12.192466735839844,8.432208061218262,2.9038264751434326,6.268611907958984,2.5037195682525635,14.700820922851562
232,6.613255500793457,2.571624994277954,5.442589282989502,2.3329358100891113,12.055845260620117,8.372831344604492,2.8935844898223877,6.2641730308532715,2.5028328895568848,14.637003898620605
233,6.510511875152588,2.551570415496826,5.390986442565918,2.321849822998047,11.90149974822998,8.307510375976562,2.882275104522705,6.161785125732422,2.4822943210601807,14.469295501708984
234,6.621499061584473,2.5732274055480957,5.4706130027771,2.3389341831207275,12.09211540222168,8.275779724121094,2.876765489578247,6.099908828735352,2.469799280166626,14.375688552856445
235,6.524341583251953,2.554279088973999,5.386162281036377,2.3208107948303223,11.910504341125488,8.292933464050293,2.8797454833984375,6.201916694641113,2.4903647899627686,14.494851112365723
236,6.487998008728027,2.5471549034118652,5.324370861053467,2.307459831237793,11.812368392944336,8.836000442504883,2.972541093826294,6.587306976318359,2.566575050354004,15.423306465148926
237,6.495936393737793,2.548712730407715,5.394880294799805,2.322688102722168,11.890815734863281,8.4830322265625,2.912564516067505,6.248666763305664,2.4997334480285645,14.731698989868164
238,6.415937423706055,2.5329701900482178,5.292339324951172,2.300508499145508,11.70827865600586,8.773514747619629,2.9620120525360107,6.641870498657227,2.5771827697753906,15.415386199951172
239,6.511541843414307,2.551772356033325,5.411715984344482,2.3263094425201416,11.923257827758789,8.238080024719238,2.8702056407928467,6.092530250549316,2.4683051109313965,14.330610275268555
240,6.467034816741943,2.543036460876465,5.3330769538879395,2.3093454837799072,11.800111770629883,8.438315391540527,2.9048779010772705,6.205695629119873,2.4911234378814697,14.644011497497559
241,6.412230491638184,2.532238245010376,5.18643856048584,2.2773754596710205,11.59866714477539,8.268684387207031,2.8755319118499756,6.0574870109558105,2.461196184158325,14.326171875
242,6.492465496063232,2.548031806945801,5.290423393249512,2.3000919818878174,11.782888412475586,8.192859649658203,2.8623170852661133,6.004520893096924,2.4504122734069824,14.197381019592285
243,6.373932838439941,2.524664878845215,5.2491326332092285,2.2910985946655273,11.623065948486328,8.568803787231445,2.9272518157958984,6.3016157150268555,2.5103018283843994,14.870418548583984
244,6.344005584716797,2.518730878829956,5.249732971191406,2.291229486465454,11.593737602233887,8.304903030395508,2.8818228244781494,6.144639492034912,2.4788384437561035,14.449542045593262
245,6.352723598480225,2.520461082458496,5.22239875793457,2.285256862640381,11.575121879577637,8.13016414642334,2.851344347000122,6.016629695892334,2.4528818130493164,14.146793365478516
246,6.3326921463012695,2.516484022140503,5.1648335456848145,2.272627115249634,11.497522354125977,8.106727600097656,2.84723162651062,5.9793701171875,2.445275068283081,14.08609676361084
247,6.359131813049316,2.5217318534851074,5.2934675216674805,2.300753593444824,11.65259838104248,8.368390083312988,2.8928170204162598,6.111733913421631,2.4721920490264893,14.480125427246094
248,6.314846992492676,2.5129358768463135,5.216336250305176,2.2839300632476807,11.531184196472168,8.37836742401123,2.894541025161743,6.06721830368042,2.463172435760498,14.445584297180176
249,6.299823760986328,2.5099449157714844,5.145167350769043,2.268296241760254,11.444990158081055,8.216050148010254,2.866365432739258,5.963165760040283,2.4419593811035156,14.179216384887695
250,6.265310764312744,2.5030603408813477,5.142329216003418,2.2676703929901123,11.407641410827637,8.113901138305664,2.8484909534454346,5.959590911865234,2.441227436065674,14.073492050170898
251,6.2490105628967285,2.4998021125793457,5.090404033660889,2.256192445755005,11.339415550231934,8.118659019470215,2.8493261337280273,6.019026756286621,2.4533705711364746,14.137686729431152
252,6.264987468719482,2.502995729446411,5.115149974822998,2.261669635772705,11.38013744354248,8.21572494506836,2.8663086891174316,6.0065083503723145,2.450817823410034,14.222233772277832
253,6.308337688446045,2.5116405487060547,5.036259174346924,2.2441611289978027,11.344595909118652,8.294857025146484,2.8800792694091797,6.13209867477417,2.4763073921203613,14.426956176757812
254,6.195925235748291,2.489161491394043,5.03737735748291,2.244410276412964,11.233302116394043,8.060050010681152,2.839022636413574,5.905486583709717,2.4301207065582275,13.965535163879395
255,6.235565185546875,2.4971113204956055,5.006559371948242,2.237534284591675,11.242125511169434,8.117308616638184,2.8490891456604004,5.999548435211182,2.449397563934326,14.11685848236084
